Churn,customer_SeniorCitizen,customer_tenure,account_Charges_Monthly,account_Charges_Total,check_total,diff_total,account_Charges_day,churn_bin,customer_gender_Male,customer_Partner_Yes,customer_Dependents_Yes,phone_PhoneService_Yes,phone_MultipleLines_No phone service,phone_MultipleLines_Yes,internet_InternetService_Fiber optic,internet_InternetService_No,internet_OnlineSecurity_No internet service,internet_OnlineSecurity_Yes,internet_OnlineBackup_No internet service,internet_OnlineBackup_Yes,internet_DeviceProtection_No internet service,internet_DeviceProtection_Yes,internet_TechSupport_No internet service,internet_TechSupport_Yes,internet_StreamingTV_No internet service,internet_StreamingTV_Yes,internet_StreamingMovies_No internet service,internet_StreamingMovies_Yes,account_Contract_One year,account_Contract_Two year,account_PaperlessBilling_Yes,account_PaymentMethod_Credit Card Automatic,account_PaymentMethod_Electronic Check,account_PaymentMethod_Mailed Check
Yes,0,-1.2774445836787656,0.8570986421667539,-0.9674441147308076,-0.9666438412501421,-0.002276158097219693,0.857098642166754,1.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
Yes,0,-1.1552834925186746,1.1080299891918384,-0.832461682405837,-0.8333513493703659,0.05576127775054352,1.1080299891918388,1.0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0
No,0,-0.748079855318371,0.18074726309914202,-0.5454115515875344,-0.572639448738198,0.9456686274162369,0.1807472630991425,0.0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
No,0,0.758573602322752,-1.4926823160681442,-0.5672868729994798,-0.5595906061506633,-0.23144962272684644,-1.4926823160681437,0.0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
No,0,-1.2774445836787656,-1.5076384890696393,-0.9988553986553266,-0.9980626280556617,-0.002276158097219693,-1.5076384890696388,0.0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1
No,0,-0.38159658183809786,0.6526976111463211,-0.15234005977874387,-0.1494241954084729,-0.06701022115818782,0.6526976111463209,0.0,0,1,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
No,0,1.6137012404433893,0.7258166791536301,1.7961970209444196,1.7467426428613932,1.7135485478635626,0.7258166791536301,0.0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0
No,0,-1.2774445836787656,-1.51594747407047,-0.9989657685918147,-0.9981730243550486,-0.002276158097219693,-1.5159474740704695,0.0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
No,0,-0.0965540357978854,-1.46443176706532,-0.7482273468781038,-0.7324049732109595,-0.5067554081585414,-1.4644317670653195,0.0,1,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0
No,0,1.4915401492832983,-0.16656830993557784,0.7893583123251937,0.8139159923017336,-0.7887578208034386,-0.16656830993557747,0.0,1,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0
No,0,-1.2774445836787656,-1.481049737066981,-0.9985022148585647,-0.9977093598976237,-0.002276158097219693,-1.4810497370669808,0.0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0
No,0,-1.1145631287986442,-1.502653098069141,-0.9634487230299378,-0.9634644278277987,0.025254420445949714,-1.5026530980691402,0.0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
No,0,-1.2774445836787656,-0.4989277099688025,-0.9854564883656689,-0.9846605173100887,-0.002276158097219693,-0.498927709968802,0.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Yes,0,-1.2367242199587352,0.572931355138347,-0.9259008706366793,-0.9342094084902629,0.3050246240197805,0.5729313551383473,1.0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
No,0,-0.7888002190384014,1.1961052302006432,-0.4276468293547104,-0.4282631683999743,0.04980872022769556,1.1961052302006434,0.0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
Yes,0,1.5729808767233588,1.4570073592267243,2.387956472419124,2.398257443323284,-0.2954396160974541,1.4570073592267248,1.0,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0
No,0,-0.9924020376385531,-0.18318627993723904,-0.814670048643952,-0.7973179972504728,-0.5588402864834566,-0.18318627993723866,0.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
No,0,-1.0331224013585834,-0.015344782920460707,-0.8105422130192963,-0.8078718834718631,-0.06403394239676173,-0.015344782920460558,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
No,0,-0.30015585439803716,-1.5009913010689746,-0.8259057081784426,-0.7902526340897095,-1.175674059788526,-1.5009913010689742,0.0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
No,0,-0.015113308357824713,-1.4710789550659844,-0.6997970187471168,-0.7169494912967896,0.6048847092332204,-1.471078955065984,0.0,1,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
Yes,0,-0.8702409464784621,0.8438042661654253,-0.5712601907130521,-0.5687314197399008,-0.057337315183559355,0.8438042661654256,1.0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
No,0,-1.2367242199587352,0.1857326540996401,-0.954332166276019,-0.9444983435931247,-0.30660066145279574,0.18573265409964076,0.0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
No,0,-0.7888002190384014,-0.8046983579993692,-0.7467925377037582,-0.773847744000812,0.9382279305126793,-0.8046983579993688,0.0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
No,1,1.6137012404433893,0.9401884921750601,1.9659680572504457,1.9518148086025493,0.5252692523651471,0.9401884921750603,0.0,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0
No,0,0.26992923768238775,-0.8130073430001998,-0.2876315279258813,-0.3125899259023518,0.8712616583806487,-0.8130073430001994,0.0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
No,0,-1.0738427650786138,0.16745288709781284,-0.8406069837186603,-0.8216935001551064,-0.6116692344987271,0.1674528870978132,0.0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
No,0,-0.055833672077855064,-1.4843733310673135,-0.7472781654243059,-0.7314776442961094,-0.5060113384681861,-1.484373331067313,0.0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0
No,0,1.0843365120829946,-1.504314895069307,-0.46764489433800505,-0.4985856111094471,1.0714164050863917,-1.5043148950693066,0.0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0
Yes,0,-1.1145631287986442,0.8654076271675846,-0.8063260814454501,-0.806149701201427,0.020045932613458273,0.8654076271675846,1.0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0
No,0,-0.21871512695797646,0.534710024134526,-0.03424422773645546,-0.04267097390131413,0.31618566937512066,0.5347100241345262,0.0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1
No,0,-0.9924020376385531,-1.504314895069307,-0.9370703082092772,-0.9377420900706446,0.04757651115662767,-1.5043148950693066,0.0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0
No,0,0.26992923768238775,-0.6551366279844181,-0.21690647262429408,-0.23078626805663854,0.498482743512324,-0.6551366279844179,0.0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
No,0,-1.1552834925186746,-0.467353566965646,-0.9127006262327001,-0.9170759028254117,0.17258021913642435,-0.4673535669656456,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
No,0,0.758573602322752,-1.0157465770204666,-0.22070319843948535,-0.23641647932537174,0.5602405278118645,-1.0157465770204663,0.0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
Yes,0,-1.1552834925186746,0.32864719611392706,-0.8743581102967273,-0.8747720409003412,0.03939174456271183,0.3286471961139275,1.0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
No,0,-1.1960038562387048,-1.368047541055685,-0.9681063343497364,-0.9753651489017094,0.2693092788826953,-1.3680475410556845,0.0,1,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1
No,0,1.0843365120829946,0.6144762801425001,1.1775073049666143,1.1623267131668766,0.5535439005986672,0.6144762801425002,0.0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0
No,0,0.18848851024232702,0.0278619390838584,0.014075730458043596,0.06518621059971401,-1.6898262158244686,0.027861939083858752,0.0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
No,1,-1.0331224013585834,0.006258578081699082,-0.7894836291373629,-0.805862670823021,0.5780982003804066,0.006258578081699318,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0
No,0,-1.0738427650786138,-0.4590445819648154,-0.871620935871822,-0.8716367859977524,0.02599849013630539,-0.4590445819648148,0.0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
No,0,-1.0331224013585834,-1.479387940066815,-0.950402996537042,-0.9440346791356995,-0.18978172006691452,-1.4793879400668146,0.0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
No,0,-0.9516816739185228,0.36853032411791364,-0.68750180782234,-0.7051812457821431,0.6227423818017633,0.3685303241179141,0.0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
No,0,-1.1552834925186746,-1.3580767590546883,-0.9643758304964379,-0.9644138360025263,0.025998490136305813,-1.3580767590546876,0.0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
No,0,0.5549717837226001,0.5064594751317021,0.6568260925902591,0.6184041460874851,1.3325848664013198,0.5064594751317022,0.0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Yes,0,-1.2774445836787656,-0.6318714699820923,-0.9872224073494789,-0.9864268581002796,-0.002276158097219693,-0.631871469982092,1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Yes,1,1.2879383306831464,0.18074726309914202,0.9708506358862582,0.9773245946542637,-0.1778766050212224,0.1807472630991425,1.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,1,0,0
No,0,1.6137012404433893,1.651437608246161,2.689994840612513,2.6322092809840614,2.0015035180313,1.651437608246161,0.0,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0
No,1,-0.1779947632379461,-0.010359391919962149,-0.1829125321859531,-0.20974473339349012,0.9352516517512515,-0.010359391919962296,0.0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
No,0,-0.9516816739185228,0.4981504901308714,-0.6678780331147525,-0.6896816053482185,0.761883413898323,0.49815049013087154,0.0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
No,0,-1.2774445836787656,-1.341458789053027,-0.9966479999255642,-0.9958547020679231,-0.002276158097219693,-1.3414587890530265,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
No,0,-0.5444780367182193,-1.5275800530716328,-0.8841589606568724,-0.8488951483240453,-1.1630248750524739,-1.5275800530716321,0.0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
No,1,1.5729808767233588,1.0216165451832002,1.9536507723383716,1.9875390510841597,-1.0938263938493777,1.0216165451832002,0.0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,1,0,0
Yes,0,-1.2367242199587352,-0.5637377929752814,-0.966605303213498,-0.9644138360025263,-0.0491525485896433,-0.5637377929752809,1.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
No,0,-1.2367242199587352,1.1778254631988159,-0.9197863761552375,-0.9181357072995262,-0.030550806330745202,1.1778254631988163,0.0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
Yes,0,-1.1960038562387048,0.18407085709947407,-0.9152170607846294,-0.9134990627252753,-0.03278301540181266,0.18407085709947438,1.0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
No,0,-0.5851984004382496,-0.31779183695069496,-0.5402903865344857,-0.5678703286046829,0.957573742461931,-0.31779183695069463,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
Yes,0,-1.1960038562387048,-0.9841724340173105,-0.9633825010680449,-0.9600642218066814,-0.08710010279779579,-0.98417243401731,1.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
No,0,-1.2367242199587352,-1.1470285400335904,-0.9792757719223342,-0.9799134764364509,0.0460883717759159,-1.14702854003359,0.0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
No,0,-0.4223169455581282,1.1927816362003112,0.05917288650708927,-0.028827277958193263,2.9985569031082493,1.192781636200311,0.0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
Yes,0,-0.9516816739185228,0.8205391081630994,-0.6307937344547441,-0.6511312176023034,0.7127748143348306,0.8205391081630998,1.0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
No,0,-1.2367242199587352,0.179085466098976,-0.9527649131778877,-0.9446749776721436,-0.24781915591467749,0.1790854660989761,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
Yes,1,-0.62591876415828,0.5563133851366857,-0.4206052274067683,-0.3948130896857353,-0.8400986294379987,0.5563133851366862,1.0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
No,0,-0.5037576729981889,-0.3244390249513595,-0.4928533878318917,-0.5208856635856065,0.9731992059594066,-0.3244390249513593,0.0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0
No,0,-1.1552834925186746,-0.6484894399837535,-0.938836227193087,-0.9267024601319519,-0.383983909249813,-0.6484894399837532,0.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
No,0,1.5729808767233588,0.8570986421667539,1.8198161873528775,1.8323439334060168,-0.37505507296554447,0.857098642166754,0.0,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0
No,0,0.47353105628253944,0.6659919871476498,0.5935399710079712,0.6410133082019277,-1.5625902987736084,0.6659919871476501,0.0,1,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
No,0,-1.1960038562387048,1.001674981181207,-0.8868078391325872,-0.8809100751462543,-0.17341218687908494,1.0016749811812071,0.0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
No,0,1.6137012404433893,0.06608327008767942,1.094155928930786,1.1156290785262064,-0.6823558550825389,0.0660832700876798,0.0,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0
No,0,0.880734693482843,0.8820255971692458,1.1845268329272585,1.1704739600616318,0.5155963463905118,0.8820255971692458,0.0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0
No,0,-0.5851984004382496,0.33363258711442517,-0.3725501570598409,-0.4120790709098507,1.361603584325205,0.33363258711442534,0.0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
No,1,-0.2594354906780068,0.9584682591768874,0.05394135151755242,0.0680123558640194,-0.44127727540721967,0.9584682591768878,0.0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
No,0,0.8400143297628127,0.8770402061687477,1.1392751589671293,1.1266466292050221,0.4672318165173627,0.8770402061687479,0.0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0
No,0,-1.1960038562387048,-0.23968737794288733,-0.9361432007427769,-0.9303896965314752,-0.16894776873694833,-0.23968737794288747,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
No,0,-0.30015585439803716,-1.4677553610656522,-0.7683588232935369,-0.7792130041510168,0.39208077779142436,-1.4677553610656517,0.0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
No,0,1.6137012404433893,0.8321716871642622,1.8668117063095186,1.8484838723763852,0.665154354152057,0.8321716871642623,0.0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0
No,0,0.8400143297628127,1.5633623672373562,1.557466848320616,1.6099395486611126,-1.7233093518904854,1.5633623672373564,0.0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,0
Yes,1,-1.2774445836787656,0.2073360151017999,-0.9760750437641786,-0.9752768318621999,-0.002276158097219693,0.2073360151018002,1.0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
Yes,0,-0.5851984004382496,-0.5055748979694671,-0.619646370869444,-0.6127795431952848,-0.20391904418367665,-0.5055748979694666,1.0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
No,0,-0.9109613101984924,0.5014740841312035,-0.6156730531558716,-0.654023600646241,1.319935681665272,0.5014740841312034,0.0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
Yes,0,-1.0331224013585834,0.35523594811658493,-0.79517871786015,-0.7734061588032644,-0.707654224554643,0.3552359481165852,1.0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
No,0,1.002895784642934,-1.5009913010689746,-0.5066717038802043,-0.5132903981877859,0.25145160631415253,-1.5009913010689742,0.0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0
No,0,-0.9924020376385531,-1.1802644800369129,-0.9072262773828895,-0.9032984446619232,-0.1071899844374063,-1.1802644800369124,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
No,0,0.025607055362205634,0.9501592741760567,0.35763526875826346,0.35369589941751045,0.16811580099429282,0.9501592741760568,0.0,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0
No,1,1.2879383306831464,1.28750406520978,1.8836762326049037,1.9184309676679432,-1.123589181463615,1.2875040652097802,0.0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
No,0,-0.9516816739185228,1.0349109211845293,-0.6421176899384251,-0.625497196884659,-0.532797847320999,1.0349109211845295,0.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0
No,1,1.125056875803025,0.5380336181348585,1.137774127830891,1.1381499236011396,0.02897476889773487,0.5380336181348585,0.0,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
No,0,0.880734693482843,-1.4993295040688086,-0.5620994859845382,-0.5380633277702124,-0.7820611935902344,-1.4993295040688084,0.0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0
No,0,0.5549717837226001,0.8703930181680831,0.8629529859754723,0.8408306100922665,0.7849495742993647,0.8703930181680833,0.0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0
Yes,0,-1.2774445836787656,-1.4577845790646555,-0.9981931790363979,-0.9974002502593402,-0.002276158097219693,-1.4577845790646549,1.0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
No,0,-1.0738427650786138,-1.4677553610656522,-0.9559435673487456,-0.9520494504711905,-0.10644591474705041,-1.4677553610656517,0.0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
No,0,-1.2774445836787656,0.5247392421335293,-0.9718589121903324,-0.9710596932256192,-0.002276158097219693,0.5247392421335297,0.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
No,0,-1.2774445836787656,-0.4972659129686364,-0.9854344143783712,-0.9846384380502113,-0.002276158097219693,-0.49726591296863604,0.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
No,0,0.6364125111626608,0.3020584441112687,0.5736954564274073,0.5587018273790347,0.5423828552433282,0.302058444111269,0.0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0
No,0,0.5142514200025698,1.4952286902305454,1.1561176112752163,1.1742495135006648,-0.5692572621484455,1.4952286902305454,0.0,1,1,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0
No,0,0.18848851024232702,-1.4926823160681442,-0.6906583880059004,-0.6823071325491717,-0.25451578312788137,-1.4926823160681437,0.0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
No,1,-0.8702409464784621,-0.1499503399339166,-0.7147411081476082,-0.7139687912133427,0.0007001206642047108,-0.1499503399339163,0.0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
No,0,0.9214550572028734,0.8521132511662559,1.2437513408467835,1.1889322213191262,1.8898930644779104,0.8521132511662561,0.0,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0
Yes,1,-0.8295205827584317,1.1528985081963241,-0.47757818862193585,-0.47964160613465034,0.09817325010083115,1.1528985081963241,1.0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0
No,0,0.26992923768238775,-1.3065610520495383,-0.5842838432186502,-0.568333993062108,-0.5097316869199641,-1.306561052049538,0.0,1,0,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0
No,0,0.22920887396235737,0.1724382780983114,0.1658343931292086,0.16714823271348025,-0.010460924691130885,0.17243827809831147,0.0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0
Yes,0,-0.7073594915983407,-0.003712203919297562,-0.5683464243897658,-0.5784021355661957,0.3667824083193203,-0.0037122039192976504,1.0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
No,1,0.5142514200025698,0.7091987091519689,0.6973318592813992,0.7042924670105146,-0.19647834728011393,0.7091987091519694,0.0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0
No,0,1.6137012404433893,-1.4860351280674797,-0.37890746540155656,-0.36915698970821337,-0.29915996454923727,-1.486035128067479,0.0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0
No,0,-1.2774445836787656,0.1857326540996401,-0.9763620055990478,-0.975563862240606,-0.002276158097219693,0.18573265409964076,0.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
No,0,-0.6666391278783103,-1.5225946620711341,-0.8631445247495343,-0.8727407489916217,0.34892473575078065,-1.522594662071134,0.0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0
No,0,0.8400143297628127,-0.12169979093109246,0.4750247332070279,0.42335596433066164,1.7775385412341689,-0.12169979093109268,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0
Yes,0,-0.7888002190384014,-0.532163649972125,-0.7277868346405039,-0.7267747619422262,-0.007484645929711556,-0.5321636499721245,1.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0
No,1,1.5729808767233588,0.2704843011081128,1.261631270557859,1.2789714430991046,-0.541726683605284,0.270484301108113,0.0,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0
No,0,1.125056875803025,-1.3497677740538576,-0.34259575629696504,-0.36677242964145573,0.8444751495278325,-1.3497677740538572,0.0,1,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0
No,1,1.5729808767233588,0.7291402731539627,1.720637762424653,1.7116366196563504,0.34966880544114437,0.7291402731539629,0.0,1,1,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
No,0,-0.748079855318371,-1.5275800530716328,-0.8945999566486486,-0.89040415689353,-0.11611882072167698,-1.5275800530716321,0.0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
Yes,0,-1.0331224013585834,0.8172155141627669,-0.7284711282467303,-0.7304399190818722,0.09296476226834098,0.817215514162767,1.0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0
Yes,1,0.7178532386027215,1.0282637331838649,1.1190553866025057,1.1063557893777045,0.4694640255884385,1.0282637331838649,1.0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
No,0,1.4915401492832983,-1.288281285047711,-0.2142796681358768,-0.2144255364874958,0.03567139611093217,-1.2882812850477106,0.0,1,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0
Yes,1,0.6771328748826912,0.8670694241677506,0.9862362050327024,0.9591533637751752,0.953109324319808,0.867069424167751,1.0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0
