Churn,customer_SeniorCitizen,customer_tenure,account_Charges_Monthly,account_Charges_Total,check_total,diff_total,account_Charges_day,churn_bin,customer_gender_Male,customer_Partner_Yes,customer_Dependents_Yes,phone_PhoneService_Yes,phone_MultipleLines_No phone service,phone_MultipleLines_Yes,internet_InternetService_Fiber optic,internet_InternetService_No,internet_OnlineSecurity_No internet service,internet_OnlineSecurity_Yes,internet_OnlineBackup_No internet service,internet_OnlineBackup_Yes,internet_DeviceProtection_No internet service,internet_DeviceProtection_Yes,internet_TechSupport_No internet service,internet_TechSupport_Yes,internet_StreamingTV_No internet service,internet_StreamingTV_Yes,internet_StreamingMovies_No internet service,internet_StreamingMovies_Yes,account_Contract_One year,account_Contract_Two year,account_PaperlessBilling_Yes,account_PaymentMethod_Credit Card Automatic,account_PaymentMethod_Electronic Check,account_PaymentMethod_Mailed Check
Yes,0,0.4305555555555555,0.7517412935323382,0.3462612508654512,0.340093567251462,0.6485015454911968,0.7517412935323382,1.0,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
No,0,1.0,0.8900497512437812,0.9117239787675976,0.9069473684210527,0.7206692648837506,0.8900497512437812,0.0,1,1,1,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,1,1,0,0
No,0,0.5138888888888888,0.015920398009950265,0.08832794830371568,0.08590058479532164,0.5653138019083446,0.015920398009950265,0.0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
No,0,0.8333333333333333,0.013930348258706454,0.13188899146088162,0.13789473684210526,0.4752049455718308,0.013930348258706454,0.0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0
Yes,1,0.611111111111111,0.12039800995024874,0.15473113316408957,0.15618713450292399,0.5310442144872991,0.12039800995024877,1.0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
No,1,0.861111111111111,0.9203980099502488,0.8117412877913687,0.8030994152046784,0.7494960354791018,0.9203980099502488,0.0,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,0
Yes,1,0.3472222222222222,0.7109452736318408,0.2502596353565659,0.262280701754386,0.42453971240424604,0.7109452736318408,1.0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
No,0,0.5833333333333333,0.010945273631840807,0.09791137779829218,0.09505263157894737,0.5717645477758355,0.010945273631840807,0.0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
No,0,0.3472222222222222,0.8064676616915423,0.28787214401107775,0.29035087719298247,0.5400483805940052,0.8064676616915422,0.0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0
No,0,0.25,0.37512437810945276,0.12277867528271406,0.11778947368421053,0.6001209514850143,0.37512437810945265,0.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Yes,0,0.125,0.6472636815920397,0.09052619432264021,0.08768421052631578,0.570420642386775,0.6472636815920396,1.0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
No,0,0.9444444444444444,0.582089552238806,0.6017135933533349,0.6104093567251462,0.5175379653272401,0.5820895522388059,0.0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0
Yes,0,0.013888888888888888,0.6601990049751243,0.007592891760904685,0.009894736842105263,0.4983873135331263,0.6601990049751243,1.0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
Yes,0,0.6527777777777778,0.8771144278606965,0.5895626586660512,0.5848888888888889,0.6692648837521823,0.8771144278606965,1.0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0
No,0,0.16666666666666666,0.021890547263681587,0.027296330486960535,0.028701754385964916,0.5117591721542794,0.021890547263681587,0.0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
Yes,0,0.027777777777777776,0.6109452736318408,0.015451188552965612,0.018631578947368423,0.48951753796532627,0.6109452736318407,1.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
No,0,0.20833333333333331,0.011940298507462671,0.03716247403646435,0.03412280701754386,0.5643730681360023,0.011940298507462699,0.0,1,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0
Yes,0,0.013888888888888888,0.600995024875622,0.006906300484652667,0.009198830409356725,0.4983873135331263,0.600995024875622,1.0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
Yes,0,0.7083333333333333,0.7616915422885572,0.5560581583198708,0.5654736842105264,0.5021502486224962,0.7616915422885572,1.0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0
No,0,0.875,0.06965174129353235,0.17935033464112624,0.1860526315789474,0.4746001881467535,0.06965174129353233,0.0,1,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
No,0,0.4444444444444444,0.7616915422885572,0.3591910916224325,0.3548070175438596,0.6300228463916134,0.7616915422885572,0.0,1,1,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1
Yes,0,0.40277777777777773,0.799502487562189,0.3363027925225017,0.33443274853801175,0.5975675312457995,0.7995024875621888,1.0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0
No,0,0.013888888888888888,0.2656716417910448,0.003017539810754674,0.005257309941520468,0.4983873135331263,0.26567164179104485,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
No,0,0.5694444444444444,0.8577114427860696,0.47810408492961,0.5008713450292398,0.3365811046902294,0.8577114427860696,0.0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0
No,0,0.6944444444444444,0.018905472636815884,0.10986037387491346,0.11783625730994153,0.4491331810240552,0.018905472636815912,0.0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0
No,0,0.7777777777777777,0.06019900497512437,0.14342257096699748,0.1591578947368421,0.36520628947722,0.0601990049751244,0.0,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
No,0,0.7916666666666666,0.763681592039801,0.6366258942995615,0.6333333333333334,0.6607310845316482,0.7636815920398009,0.0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0
No,0,0.041666666666666664,0.3746268656716417,0.016010846988229865,0.0196140350877193,0.48474667383416115,0.3746268656716417,0.0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
No,0,0.3055555555555555,0.02288557213930348,0.05204823447957536,0.05287719298245615,0.5222416341889521,0.022885572139303506,0.0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0
No,0,0.5,0.0681592039800995,0.10525617355181169,0.1056842105263158,0.535143125923934,0.0681592039800995,0.0,1,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0
No,0,0.3055555555555555,0.02487562189054726,0.050028848372951774,0.05339181286549708,0.49281010616852483,0.02487562189054726,0.0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0
No,0,0.9722222222222222,0.011940298507462671,0.14824601892453265,0.15923976608187135,0.42044080096761094,0.011940298507462699,0.0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0
No,0,0.19444444444444442,0.3203980099502488,0.08615855065774292,0.08260818713450294,0.5778793172960613,0.3203980099502488,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
No,0,0.25,0.013930348258706454,0.04528617585968152,0.04136842105263158,0.5757290686735644,0.013930348258706454,0.0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
No,0,0.3194444444444444,0.5522388059701492,0.2005308100623125,0.1983918128654971,0.579492003762934,0.5522388059701491,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1
Yes,1,0.09722222222222221,0.6597014925373134,0.07247288252942535,0.06922222222222223,0.5723021099314598,0.6597014925373134,1.0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
No,0,0.013888888888888888,0.018905472636815884,0.00015578121393953342,0.0023567251461988304,0.4983873135331263,0.018905472636815912,0.0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
No,0,0.986111111111111,0.9736318407960197,0.9568139856912069,0.9641052631578948,0.589033732025263,0.9736318407960197,0.0,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0
Yes,0,0.05555555555555555,0.3805970149253731,0.024959612277867527,0.026432748538011697,0.5106168525735778,0.3805970149253731,1.0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
No,1,0.8888888888888888,0.8343283582089552,0.7695938149088392,0.7642573099415204,0.704945571831743,0.8343283582089552,0.0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0
No,0,0.4861111111111111,0.43631840796019905,0.23970690053081006,0.2542105263157895,0.394369036419835,0.43631840796019894,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0
No,0,0.15277777777777776,0.5945273631840796,0.09612277867528271,0.10035087719298245,0.4900551001209505,0.5945273631840795,0.0,1,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
No,0,0.375,0.818407960199005,0.3063293330256173,0.3173684210526316,0.4445639027012487,0.8184079601990049,0.0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0
No,0,0.8888888888888888,0.8656716417910447,0.7852065543503346,0.7878362573099416,0.6158446445370231,0.8656716417910447,0.0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0
No,0,0.986111111111111,0.9990049751243782,0.9760904684975767,0.985280701754386,0.5702190565784169,0.999004975124378,0.0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0
No,0,0.013888888888888888,0.5557213930348258,0.006381260096930532,0.008666666666666666,0.4983873135331263,0.5557213930348258,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0
Yes,1,0.4722222222222222,0.6104477611940298,0.3115047311331641,0.31653801169590645,0.5143797876629483,0.6104477611940298,1.0,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
No,0,0.9583333333333333,0.48407960199004973,0.5260904684975767,0.5398947368421053,0.44705012767101004,0.48407960199004973,0.0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1
No,0,0.125,0.5054726368159204,0.07300946226632818,0.07268421052631578,0.5387716704743978,0.5054726368159204,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
No,0,0.013888888888888888,0.005970149253731349,5.769674590352849e-06,0.0022046783625731,0.4983873135331263,0.005970149253731377,0.0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
Yes,0,0.013888888888888888,0.31940298507462683,0.0036406646665128085,0.00588888888888889,0.4983873135331263,0.31940298507462694,1.0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0
No,0,0.29166666666666663,0.43184079601990044,0.15864297253634896,0.15142105263157896,0.6313667517806737,0.43184079601990044,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
No,0,0.18055555555555555,0.3756218905472637,0.08605469651511655,0.08514619883040936,0.5475070555032916,0.3756218905472636,0.0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
No,0,0.09722222222222221,0.5064676616915423,0.05421763212554812,0.05661403508771931,0.504569278322805,0.5064676616915422,0.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,0,0.041666666666666664,0.06965174129353235,0.0046272790214631895,0.008859649122807019,0.475742507727455,0.06965174129353233,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
No,1,0.7916666666666666,0.35074626865671643,0.3481421647819063,0.3566666666666667,0.4799758097029962,0.35074626865671643,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0
Yes,1,0.15277777777777776,0.7109452736318408,0.1187283637202862,0.11540350877192984,0.5803655422658235,0.7109452736318408,1.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
No,0,0.2638888888888889,0.018905472636815884,0.042568659127625204,0.044777777777777784,0.5049052546700703,0.018905472636815912,0.0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
No,1,1.0,0.8706467661691543,0.8782656358181399,0.8905263157894737,0.5196882139497375,0.870646766169154,0.0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,1,0,0
No,0,0.625,0.6577114427860695,0.44302446342026314,0.44394736842105265,0.5821126192716032,0.6577114427860695,0.0,1,1,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1
No,1,0.8333333333333333,0.31044776119402984,0.3333429494576506,0.3470175438596491,0.4184921381534733,0.31044776119402984,0.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,1,0,0
No,0,0.5833333333333333,0.6134328358208956,0.38017539810754675,0.3924912280701755,0.44140572503695635,0.6134328358208955,0.0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
No,0,0.6666666666666666,0.2716417910447761,0.24112047080544657,0.25571929824561407,0.3934954979169461,0.27164179104477604,0.0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
No,0,0.7638888888888888,0.4626865671641791,0.41522040156935147,0.41652046783625735,0.5734444295121612,0.462686567164179,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1
Yes,0,0.013888888888888888,0.6099502487562188,0.007010154627279021,0.009304093567251462,0.4983873135331263,0.6099502487562187,1.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
Yes,0,0.08333333333333333,0.7492537313432835,0.059727671359335335,0.06564912280701754,0.46492406934551717,0.7492537313432834,1.0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
Yes,0,0.125,0.006965174129353213,0.019247634433417954,0.01994736842105263,0.5186130896384885,0.006965174129353213,1.0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1
No,0,0.125,0.22388059701492535,0.039303023309485347,0.04289473684210526,0.4885096089235308,0.22388059701492538,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
Yes,1,0.06944444444444445,0.31940298507462683,0.025207708285252713,0.029444444444444447,0.47890068539174746,0.31940298507462694,1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
No,0,0.5972222222222222,0.6024875621890546,0.3971267020540042,0.3963040935672515,0.5950141110065843,0.6024875621890546,0.0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0
No,0,0.09722222222222221,0.06766169154228854,0.015480036925917377,0.020508771929824563,0.46828383281816865,0.06766169154228857,0.0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0
No,0,0.986111111111111,0.8154228855721393,0.8297022847911378,0.8320701754385965,0.6257895444160724,0.8154228855721393,0.0,1,1,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0
No,1,0.4444444444444444,0.6074626865671642,0.29439187629817676,0.2967953216374269,0.5419298481386902,0.6074626865671641,0.0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
No,0,0.1111111111111111,0.025870646766169153,0.01648396030463882,0.019508771929824562,0.4914662007794642,0.02587064676616918,0.0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
No,0,1.0,0.8950248756218905,0.9025848142164783,0.9111578947368422,0.5658513640639686,0.8950248756218905,0.0,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0
Yes,0,0.16666666666666666,0.5552238805970149,0.09852873297945997,0.1039298245614035,0.4769520225776097,0.5552238805970149,1.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1
No,0,0.7083333333333333,0.8875621890547264,0.6533694899607662,0.6409298245614035,0.7684451014648557,0.8875621890547262,0.0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0
Yes,0,0.5416666666666666,0.3054726368159204,0.21486845141933994,0.22328070175438597,0.4604891815616168,0.3054726368159204,1.0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0
No,0,0.041666666666666664,0.008457711442786064,0.003952227094391876,0.006701754385964912,0.4926757156296187,0.008457711442786092,0.0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1
No,0,0.3611111111111111,0.5696517412935324,0.23070620816985923,0.22959064327485382,0.5724365004703658,0.5696517412935322,0.0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
No,0,0.4861111111111111,0.02487562189054726,0.08321024694207248,0.08494152046783626,0.5167316220938036,0.02487562189054726,0.0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0
No,0,0.375,0.008955223880596996,0.05983729517655205,0.06047368421052631,0.5256685929310568,0.008955223880597024,0.0,1,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
Yes,0,0.041666666666666664,0.508457711442786,0.019911147011308562,0.024333333333333335,0.47594409353581413,0.508457711442786,1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0
No,1,0.027777777777777776,0.6293532338308457,0.016587814447265176,0.019064327485380117,0.49778255610804906,0.6293532338308457,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Yes,0,0.25,0.7208955223880598,0.18214285714285716,0.19094736842105262,0.45088025802983356,0.7208955223880595,1.0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0
No,0,0.3611111111111111,0.4308457711442786,0.1803773367182091,0.18716959064327485,0.47372664964386424,0.4308457711442786,0.0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
No,1,0.9027777777777777,0.9069651741293533,0.8318312947149781,0.8316959064327486,0.6548850960892341,0.9069651741293533,0.0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,0
No,0,0.5694444444444444,0.7059701492537314,0.4185264251096238,0.42774269005847954,0.48299959682838195,0.7059701492537314,0.0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0
Yes,0,0.9305555555555555,0.9746268656716418,0.8923955688899147,0.9105730994152048,0.45390404515521965,0.9746268656716418,1.0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0
No,0,0.3055555555555555,0.7014925373134329,0.21536464343411033,0.2283625730994152,0.4078752855798944,0.7014925373134326,0.0,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0
No,0,0.8888888888888888,0.4731343283582089,0.46725132702515576,0.49253801169590644,0.3059400618196473,0.4731343283582089,0.0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1
Yes,1,0.375,0.12437810945273631,0.09073390260789292,0.09710526315789474,0.46458809299825204,0.12437810945273628,1.0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Yes,0,0.041666666666666664,0.7796019900497512,0.031513962612508654,0.03389473684210526,0.5012095148501536,0.7796019900497512,1.0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
Yes,1,0.013888888888888888,0.32139303482587056,0.003663743364874221,0.005912280701754386,0.4983873135331263,0.32139303482587056,1.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
No,1,0.9027777777777777,0.7577114427860697,0.7047484421878606,0.7176608187134503,0.4851498454508788,0.7577114427860696,0.0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
No,0,0.3333333333333333,0.7597014925373133,0.261291253173321,0.2655438596491228,0.5155221072436497,0.7597014925373133,0.0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
No,0,0.7083333333333333,0.37960199004975126,0.33576044311100856,0.33642105263157895,0.568404784303184,0.37960199004975115,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,1,0,0
Yes,1,0.18055555555555555,0.7661691542288557,0.14018578352180938,0.14482456140350877,0.4922053487434476,0.7661691542288556,1.0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
Yes,0,0.8472222222222222,0.011442786069651711,0.1342891760904685,0.1384093567251462,0.49724499395242494,0.01144278606965174,1.0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1
No,0,1.0,0.6029850746268656,0.662860604661897,0.664,0.6138959817228855,0.6029850746268655,0.0,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0
No,0,0.9583333333333333,0.0800995024875622,0.2013327948303716,0.21224561403508774,0.429646552882676,0.08009950248756217,0.0,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
No,0,0.611111111111111,0.023383084577114438,0.10468497576736673,0.10601169590643275,0.5247278591587141,0.023383084577114466,0.0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0
No,0,0.9722222222222222,0.07761194029850743,0.2120470805446573,0.2132748538011696,0.5426018008332205,0.07761194029850746,0.0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0
No,0,0.5555555555555556,0.018905472636815884,0.08753173321024695,0.09426900584795322,0.4598844241365399,0.018905472636815912,0.0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0
No,0,0.8472222222222222,0.5681592039800994,0.5435610431571659,0.5375847953216374,0.6770595350087354,0.5681592039800993,0.0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0
No,0,0.3194444444444444,0.4149253731343284,0.16007385183475653,0.1612690058479532,0.5348743448461217,0.4149253731343283,0.0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
No,0,1.0,0.9144278606965174,0.9072697899838449,0.9275789473684211,0.4317296062357196,0.9144278606965174,0.0,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,1,0,0
No,0,0.861111111111111,0.6751243781094527,0.5996365105008078,0.6243508771929824,0.33315414594812465,0.6751243781094527,0.0,1,1,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0
No,0,0.6944444444444444,0.2109452736318408,0.23108123701823216,0.23070175438596494,0.5640370917887366,0.21094527363184082,0.0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
No,1,0.8888888888888888,0.8343283582089552,0.7523251788599122,0.7642573099415204,0.5038301303588221,0.8343283582089552,0.0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0
No,0,0.6527777777777778,0.8208955223880597,0.5366258942995615,0.5538304093567251,0.4096223625856728,0.8208955223880595,0.0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
Yes,0,0.75,0.9238805970149252,0.6919051465497347,0.7016842105263158,0.5191506517941137,0.9238805970149252,1.0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0
No,0,0.6527777777777778,0.019900497512437804,0.09861527809831526,0.11131578947368422,0.3930923263002275,0.01990049751243783,0.0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0
No,0,0.8055555555555555,0.025373134328358193,0.13771636279713825,0.1410994152046784,0.5062491600591308,0.02537313432835822,0.0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
No,0,0.4722222222222222,0.5865671641791045,0.3156012000923148,0.30699415204678365,0.671751108721945,0.5865671641791044,0.0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0
No,0,0.8333333333333333,0.06716417910447761,0.17150357719824602,0.1754385964912281,0.5051740357478823,0.06716417910447761,0.0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
No,0,0.16666666666666666,0.39900497512437816,0.08328525271174705,0.08189473684210527,0.5526138959817218,0.39900497512437805,0.0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0
Yes,1,0.9444444444444444,0.8661691542288558,0.8401627048234479,0.8374736842105263,0.6855261389598162,0.8661691542288555,1.0,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0
No,0,0.8888888888888888,0.5074626865671642,0.5110720055388877,0.5183625730994152,0.5195538234108309,0.5074626865671641,0.0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1
